node,in_degree,out_degree,degree_ratio,degree_balance,in_amount_sum,out_amount_sum,flow_passthrough,pagerank,clustering_coefficient,cycle_participation,reciprocity,fan_in_concentration,txn_velocity,burst_ratio,amount_cv,counterparty_amount_cv,repeat_ratio,community_internal_ratio,louvain_community,split,ring_id,ring_type,rings_attributed,ring_types_attributed,is_mule
MULE_T_0091,1,3,3.0,0.3333333333333333,609619.84,760725.32,0.8013665690030106,2.0521886679061074,0.0,0.5,0.0,1.0,0.023828181789170233,0.17857142857142858,0.6107420269582299,0.944038890045699,7.000617145454373,0.12814645308924486,4,train,39,fast_cycle,39,fast_cycle,1
UPI_00000,37,7,0.1891891891891892,0.1891891891891892,882540.94,1543893.08,0.5716334574888854,3.526687298757259,0.014814814814814815,0.42857142857142855,0.023255813953488372,0.06068557684369776,0.12886736578712277,0.01092896174863388,2.275532100039629,1.9904254441376565,4.2561891615220935,0.12167606768734891,26,train,13,stealth_cycle,13,stealth_cycle,1
UPI_00001,82,170,2.073170731707317,0.4823529411764706,2977253.24,6618305.83,0.4498512637064546,6.722013983970468,0.028233208837120972,0.855072463768116,0.14545454545454545,0.06919438532299445,0.31118302308154905,0.006756756756756757,2.5508455550234967,2.4095426402600855,2.0183597484297024,0.145478374836173,30,train,-1,organic,,,0
UPI_00002,4,9,2.25,0.4444444444444444,286691.53,157380.67,0.5489547322381084,0.3385487248389542,0.013333333333333334,0.0,0.3,0.921004605032805,0.03473959092359259,0.04081632653061224,3.0490909988975274,2.198839193276906,4.900432001818062,0.11512415349887133,11,train,-1,organic,,,0
UPI_00003,3,9,3.0,0.3333333333333333,122079.76,71357.49,0.584515315108668,0.29288174645726883,0.023076923076923078,0.0,0.09090909090909091,0.8903778040143838,0.032055626405525436,0.022222222222222223,2.745111902538688,2.066425368929323,4.091269760330477,0.13169845594913715,24,train,-1,organic,,,0
UPI_00004,4,8,2.0,0.5,236766.14,159285.91,0.6727562920264468,0.33268990896099526,0.023076923076923078,0.0,0.09090909090909091,0.52172734502079,0.018405801917782308,0.038461538461538464,1.3581195894088303,1.3125744853661159,2.363844750413165,0.11376146788990826,15,train,20,stealth_cycle,20,stealth_cycle,1
UPI_00005,1,6,6.0,0.16666666666666666,213018.78,91190.77,0.4280879342723005,0.24300263629185762,0.0,0.0,0.0,1.0,0.019223861248084544,0.07692307692307693,2.381475906575546,1.8850569205148788,3.714613179220688,0.110055423594616,17,train,-1,organic,,,0
UPI_00006,1,4,4.0,0.25,231020.37,90067.28,0.3898672727272728,0.2431153232862354,0.0,0.0,0.0,1.0,0.012029156001000648,0.13333333333333333,1.8243102066782932,1.4156716664910414,3.000264490909017,0.11402027027027027,0,train,-1,organic,,,0
UPI_00007,2,3,1.5,0.6666666666666666,145964.45,295236.27,0.49439877153312844,0.9219558381974684,0.0,0.8,0.0,0.9141661165231538,0.02296471130518167,0.06451612903225806,0.42414370309725835,0.4491231331780843,6.200546614545302,0.1407942238267148,2,train,-1,organic,,,0
UPI_00008,3,9,3.0,0.3333333333333333,124563.25,164211.16,0.7585553495965935,0.33980670288559545,0.125,0.3333333333333333,0.2,0.45540871688830487,0.021078726013106366,0.06896551724137931,1.5564728466933597,1.5184598064670767,2.900255674545383,0.11376146788990826,15,train,-1,organic,,,0
UPI_00009,2,8,4.0,0.25,330280.86,172566.17,0.5224831215120925,0.5292350415327979,0.0,0.3,0.0,0.502168347122993,0.030900689217116667,0.023255813953488372,1.6494247582671748,1.4961719893084182,4.300379103636257,0.10630407911001236,13,train,-1,organic,,,0
UPI_00010,4,9,2.25,0.4444444444444444,241789.42,153540.5,0.6350174402661061,0.31766776581254486,0.019736842105263157,0.3,0.18181818181818182,0.7444369496288336,0.036222062979300904,0.04,2.532403681550695,2.1527028460166258,4.545855289256087,0.12661498708010335,14,train,-1,organic,,,0
UPI_00011,6,4,0.6666666666666666,0.6666666666666666,3734285.6,3066402.39,0.8211483321015746,7.502191848775661,0.0,0.8888888888888888,0.0,0.2036542825520708,0.028847333296212595,0.05128205128205128,0.3557125716873405,0.38629736533367526,3.900343838181722,0.3680672268907563,31,train,-1,organic,,,0
UPI_00012,2,4,2.0,0.5,46710.11,54960.24,0.8498891555496194,0.25858253180010127,0.03333333333333333,0.0,0.0,0.9296160191342175,0.01325783894279046,0.13333333333333333,1.1396199096703548,1.0876326477723863,2.5002204090908475,0.1407942238267148,2,train,-1,organic,,,0
UPI_00013,2,6,3.0,0.3333333333333333,141589.69,46171.61,0.3260944328539883,0.2915758498233029,0.0,0.0,0.0,0.9374302093836873,0.023737125374561626,0.06451612903225806,2.7379706676606332,2.118901682683817,3.875341634090814,0.12395709177592372,21,train,-1,organic,,,0
UPI_00014,1,6,6.0,0.16666666666666666,199017.54,140731.88,0.7071330150753767,0.243419573033526,0.0,0.0,0.0,1.0,0.023829564007925814,0.0625,2.313724996421384,1.775856876584932,4.571831605194692,0.1234676007005254,25,train,-1,organic,,,0
UPI_00015,1,7,7.0,0.14285714285714285,166014.64,66704.86,0.40180108433734946,0.24348693321257983,0.0,0.0,0.0,1.0,0.019737155135801612,0.03571428571428571,2.54698691946417,1.9727043856182906,3.5003085727271865,0.1234676007005254,25,train,-1,organic,,,0
UPI_00016,2,7,3.5,0.2857142857142857,217682.27,91701.41,0.4212626688917569,0.3058699605917618,0.02857142857142857,0.0,0.125,0.8586122472004345,0.024814590005802235,0.08823529411764706,2.5427239470459115,1.9491241239474273,4.250374695454441,0.12611377655928718,32,train,-1,organic,,,0
UPI_00017,3,5,1.6666666666666667,0.6,535528.66,139047.57,0.25964542749333336,0.7251438098776972,0.0,0.42857142857142855,0.14285714285714285,0.6287604526358036,0.02293670374082018,0.06451612903225806,1.8496628675273301,1.5470246479804604,4.428961867532359,0.1281767955801105,9,train,-1,organic,,,0
UPI_00018,36,7,0.19444444444444445,0.19444444444444445,391706.56,2184490.45,0.17931255410691763,2.672812911316203,0.02768549280177187,0.36363636363636365,0.0,0.058240111599563146,0.15014406346276177,0.009345794392523364,3.3613172303734222,3.0616015873071083,4.977182953911083,0.12167606768734891,26,train,-1,organic,,,0
UPI_00019,1,4,4.0,0.25,233020.54,33541.5,0.14394223175965665,0.24579742636011256,0.0,0.0,0.0,1.0,0.007404329887577591,0.1111111111111111,1.5882806460572723,1.5285922307897704,1.8001586945454102,0.12661498708010335,14,train,-1,organic,,,0
UPI_00020,1,2,2.0,0.5,122175.16,107376.56,0.878873868236071,1.3877339232981845,0.0,1.0,0.0,1.0,0.0208046248441895,0.034482758620689655,0.47528989339846267,0.40350594786888466,9.667518915151277,0.12814645308924486,4,train,-1,organic,,,0
UPI_00021,14,0,0.0,0.0,488293.05,0.0,0.0,1.0806645312737118,0.0,0.0,0.0,0.10022734464734366,0.02189612173772802,0.06451612903225806,0.49864257094629233,0.49249962651959545,2.2144809337661795,0.13686313686313686,22,train,-1,organic,,,0
UPI_00022,1,6,6.0,0.16666666666666666,122010.76,101418.74,0.8312278688524589,0.24300263629185762,0.0,0.0,0.0,1.0,0.014547867760780072,0.05555555555555555,1.6092217863905094,1.3604952638384205,2.571655277922015,0.12814645308924486,4,train,-1,organic,,,0
UPI_00023,3,6,2.0,0.5,162179.38,77763.97,0.47949355064604543,0.3242703733339023,0.014705882352941176,0.0,0.2857142857142857,0.774509898306819,0.019831882420667704,0.07692307692307693,1.9603484407723053,1.6846661524220328,3.714613179220688,0.1281767955801105,9,train,-1,organic,,,0
UPI_00024,1,8,8.0,0.125,200017.63,153245.92,0.7661620500000001,0.24348693321257983,0.0,0.0,0.0,1.0,0.03085234872269523,0.045454545454545456,2.6396480298412457,1.8081298539571669,4.8893199111109915,0.11626248216833096,29,train,-1,organic,,,0
UPI_00025,30,3,0.1,0.1,398931.8,746359.95,0.5345032250353297,2.187229093093283,0.016098484848484848,0.125,0.0,0.060188065882334905,0.1075085996925254,0.02666666666666667,1.2585477426649654,1.4175098237400103,4.545855289256087,0.13090257023311416,5,train,-1,organic,,,0
UPI_00026,1,2,2.0,0.5,83876.25,208162.03,0.4029373363630354,0.5233526343063158,0.0,0.6666666666666666,0.0,1.0,0.014682976190330526,0.1,0.45558377694458463,0.350908436226409,6.667254424242261,0.13090257023311416,5,train,-1,organic,,,0
UPI_00027,2,5,2.5,0.4,60475.18,34091.86,0.5637330008260316,0.3031595775493659,0.0,0.0,0.16666666666666666,0.9216478740292291,0.013603353266356042,0.05263157894736842,1.7662825971308689,1.5065562072751026,3.1669458515150732,0.11512415349887133,11,train,-1,organic,,,0
UPI_00028,1,6,6.0,0.16666666666666666,121010.67,104820.64,0.8662099173553719,0.24337124942681343,0.0,0.0,0.0,1.0,0.016172844580985182,0.05,1.535893418753907,1.3198200854247841,2.857394753246683,0.10630407911001236,13,train,-1,organic,,,0
UPI_00029,1,6,6.0,0.16666666666666666,58005.11,65001.79,0.8923617831603947,0.24218300073990207,0.0,0.0,0.0,1.0,0.011488365636383654,0.0625,1.7772881875252882,1.5775829856091572,2.285915802597346,0.16923076923076924,16,train,-1,organic,,,0
UPI_00030,2,8,4.0,0.25,157308.28,116923.41,0.7432756192670802,0.2667232530324962,0.0,0.0,0.1111111111111111,0.9589888652044942,0.021519029087791044,0.034482758620689655,2.109053166396453,1.819348210752837,3.222506305050426,0.1234676007005254,25,train,-1,organic,,,0
UPI_00031,5,9,1.8,0.5555555555555556,287713.61,144078.62,0.5007709560609443,1.084397098034731,0.0,0.2727272727272727,0.2727272727272727,0.3845335820075065,0.03911368392232022,0.03636363636363636,1.4907349341481786,1.3484814844564348,5.000440818181695,0.11512415349887133,11,train,-1,organic,,,0
UPI_00032,4,7,1.75,0.5714285714285714,247106.11,71481.47,0.28927439469755123,0.2877056519339605,0.05454545454545454,0.0,0.0,0.6262065885212145,0.024334587494943924,0.06451612903225806,2.325837193496501,1.797968977867763,2.8184302793387737,0.12642986152919927,6,train,-1,organic,,,0
UPI_00033,3,6,2.0,0.5,120261.61,83888.56,0.6975505652717594,0.2912454819856953,0.04285714285714286,0.0,0.125,0.7903786608878912,0.015489295289148232,0.05263157894736842,1.4043747154433732,1.2906951175102825,2.3752093886363053,0.1281767955801105,9,train,-1,organic,,,0
UPI_00034,2,2,1.0,1.0,242103.58,250525.78,0.9663819323380026,1.6862277074693242,0.0,1.0,0.0,0.511205668756207,0.028286952105723722,0.05263157894736842,0.5766118924446183,0.529005614572857,9.500837554545221,0.12395709177592372,21,train,-1,organic,,,0
UPI_00035,4,2,0.5,0.5,2043092.45,1771180.65,0.8669116512360976,2.959609079505909,0.06666666666666667,1.0,0.0,0.5743454922870359,0.016916998431065873,0.041666666666666664,0.7357030885592651,0.8713850714974415,4.000352654545356,0.3680672268907563,31,train,-1,organic,,,0
UPI_00036,0,70,70.0,0.0,0.0,10937051.59,0.0,0.24082620613995356,0.0012422360248447205,0.0,0.0,1.0,0.09957007930886282,0.0425531914893617,0.45177520580872554,0.45380862821392404,2.0144633010389112,0.12321792260692464,7,train,-1,organic,,,0
UPI_00037,1,7,7.0,0.14285714285714285,168014.81,162941.58,0.9698048809523808,0.24348693321257983,0.0,0.0,0.0,1.0,0.02157554627585095,0.03333333333333333,1.859587655399783,1.6750568498176002,3.7503306136362715,0.11402027027027027,0,train,-1,organic,,,0
UPI_00038,1,5,5.0,0.2,42003.7,60169.56,0.6980888653828702,0.24328858614406598,0.0,0.0,0.0,1.0,0.016276981986304225,0.05555555555555555,1.388990366776957,1.206694445940707,3.000264490909017,0.1330166270783848,1,train,-1,organic,,,0
UPI_00039,3,4,1.3333333333333333,0.75,170463.64,44716.41,0.262322291745295,0.29396396055426366,0.0,0.0,0.16666666666666666,0.47400463418930117,0.01579347243022057,0.045454545454545456,1.4940753417887407,1.459034385287535,3.6669899333332427,0.11376146788990826,15,train,-1,organic,,,0
UPI_00040,1,2,2.0,0.5,108598.31,216806.75,0.5008991287510671,0.5672848466551996,0.0,0.6666666666666666,0.0,1.0,0.013444704231248912,0.05263157894736842,0.4075590097123723,0.33286894479538054,6.3338917030301465,0.12661498708010335,14,train,-1,organic,,,0
UPI_00041,2,7,3.5,0.2857142857142857,302611.32,118111.92,0.3903090057710794,0.26133354315444357,0.0,0.0,0.0,0.792456050503227,0.01324906275148684,0.05555555555555555,1.3350599515017776,1.2641743313596354,2.000176327272678,0.12661498708010335,14,train,-1,organic,,,0
UPI_00042,2,7,3.5,0.2857142857142857,195630.08,100223.36,0.5123105677679731,0.296452513247237,0.0,0.0,0.125,0.8793578814238803,0.02247335819633177,0.03225806451612903,2.295625174478667,1.8758597900828025,3.875341634090814,0.10630407911001236,13,train,-1,organic,,,0
UPI_00043,1,6,6.0,0.16666666666666666,167014.72,139498.26,0.8352452694610778,0.243732248474595,0.0,0.0,0.0,1.0,0.009106442048879412,0.07692307692307693,1.1931667519860913,1.1168315263329989,1.857306589610344,0.11626248216833096,29,train,-1,organic,,,0
UPI_00044,3,9,3.0,0.3333333333333333,136502.08,128629.35,0.9423251731536475,0.3620043956072126,0.0,0.0,0.2,0.6851220540654009,0.027539415271226025,0.02702702702702703,2.755888737763862,1.7890440314603147,3.7003262054544543,0.12013536379018612,23,train,-1,organic,,,0
UPI_00045,23,0,0.0,0.0,1050492.61,0.0,0.0,1.1264816360195058,0.0,0.0,0.0,0.05545294390444376,0.03740883494223585,0.038461538461538464,0.4205764198047119,0.4346044928909329,2.2610688916995487,0.13686313686313686,22,train,-1,organic,,,0
UPI_00046,1,8,8.0,0.125,214018.87,176413.05,0.8242873831775701,0.24579742636011256,0.0,0.0,0.0,1.0,0.02845918478581967,0.05263157894736842,2.3826479727099423,1.9259298170506736,4.222594468686765,0.1281767955801105,9,train,-1,organic,,,0
UPI_00047,1,3,3.0,0.3333333333333333,220019.4,21044.61,0.09564886363636364,0.2431947146323492,0.0,0.0,0.0,1.0,0.008754834538187038,0.125,1.5331343143649785,1.5325283081724037,2.000176327272678,0.13090257023311416,5,train,-1,organic,,,0
UPI_00048,47,2,0.0425531914893617,0.0425531914893617,1244691.24,285235.7,0.22916180877538506,3.5083606130998763,0.012755102040816327,0.11904761904761904,0.0,0.11702961602124476,0.14470417104141758,0.00966183574879227,3.7730024585498523,3.5188622140470343,4.2248622423004525,0.1281767955801105,9,train,-1,organic,,,0
UPI_00049,4,4,1.0,1.0,323298.16,25347.82,0.07840386258333058,1.15518067211161,0.0,0.6666666666666666,0.14285714285714285,0.311135665272783,0.02286125243942661,0.0625,1.3144951817612016,1.4409279030685433,4.571831605194692,0.12395709177592372,21,train,-1,organic,,,0
UPI_00050,1,6,6.0,0.16666666666666666,123510.89,98252.22,0.7954944129554655,0.24197719481743793,0.07142857142857142,0.0,0.0,1.0,0.009172157575968608,0.08333333333333333,1.7945334386860685,1.4674749007750105,1.7144368519480095,0.12013536379018612,23,train,-1,organic,,,0
UPI_00051,1,4,4.0,0.25,258022.75,129216.57,0.5007952713178294,0.24337124942681343,0.0,0.0,0.0,1.0,0.012012573159907369,0.11764705882352941,1.7520645854639643,1.4595600570716998,3.4002997563635526,0.1234676007005254,25,train,-1,organic,,,0
UPI_00052,3,5,1.6666666666666667,0.6,564154.52,664138.09,0.8494536512900247,0.9515492596606675,0.0,0.25,0.0,0.8311026039760048,0.0373061028819415,0.08695652173913043,0.5173499793019533,0.8307699415362115,5.7505069409089495,0.13686313686313686,22,train,14,fast_cycle,14,fast_cycle,1
UPI_00053,2,4,2.0,0.5,140006.95,73657.36,0.5260978976262015,0.8349464293654894,0.0,0.0,0.0,0.8797566689927636,0.01502672809692054,0.05555555555555555,1.661735634152273,1.5224492133455623,3.000264490909017,0.11626248216833096,29,train,-1,organic,,,0
UPI_00054,2,8,4.0,0.25,84915.37,81342.71,0.9579268732183631,0.2748417345839544,0.022727272727272728,0.0,0.1111111111111111,0.8910774191199571,0.026208165216273525,0.05714285714285714,2.816627364169859,2.0302990588880654,3.8892317474746516,0.12167606768734891,26,train,-1,organic,,,0
UPI_00055,19,5,0.2631578947368421,0.2631578947368421,924796.68,28535.51,0.03085597764890085,0.8066239348795953,0.02355072463768116,0.3125,0.0,0.0770867698253176,0.035986411894576076,0.06,0.681182235423752,0.7025421935462466,2.0835170075757063,0.145478374836173,30,train,-1,organic,,,0
UPI_00056,4,8,2.0,0.5,280458.58,132454.74,0.47227913205630734,0.5376438154449443,0.0078125,0.0,0.2,0.745193079336837,0.019533606919584914,0.04,1.919153936829648,1.708027872201397,2.5002204090908475,0.10630407911001236,13,train,-1,organic,,,0
UPI_00057,1,4,4.0,0.25,184016.22,23424.78,0.12729733695652173,0.24579742636011256,0.0,0.0,0.0,1.0,0.013548157460488998,0.10526315789473684,2.5495912413499884,1.8480637971491023,3.8003350218180882,0.12260967379077616,20,train,-1,organic,,,0
UPI_00058,1,100,100.0,0.01,8269.31,16106919.92,0.0005134010120766198,0.2532714829120873,0.0004950495049504951,0.0,0.0,1.0,0.1404658784970151,0.035175879396984924,0.4175987792487579,0.42239861076446367,1.970470738253777,0.12661498708010335,14,train,-1,organic,,,0
UPI_00059,4,7,1.75,0.5714285714285714,213116.72,86579.33,0.40625312503035577,0.4660473721414731,0.009615384615384616,0.5,0.375,0.5062126338394748,0.022645777627797976,0.06451612903225806,1.7597812069787258,1.6313963747740257,3.875341634090814,0.1234676007005254,25,train,-1,organic,,,0
UPI_00060,3,8,2.6666666666666665,0.375,267945.34,106619.79,0.39791618984828847,0.3596949488910152,0.0,0.0,0.2222222222222222,0.7491965191050967,0.02846161331127761,0.05128205128205128,2.617445575763403,2.0283561918719375,4.3337153757574685,0.12436224489795919,8,train,-1,organic,,,0
UPI_00061,6,11,1.8333333333333333,0.5454545454545454,385084.63,156743.25,0.40703584785254754,1.5208285036212434,0.022556390977443608,0.38461538461538464,0.21428571428571427,0.429049990829298,0.0430349517885079,0.04918032786885246,2.248229721328389,2.194276469194838,4.357526998701191,0.12611377655928718,32,train,-1,organic,,,0
UPI_00062,1,3,3.0,0.3333333333333333,133011.73,38391.76,0.2886344360902256,0.2435397953398505,0.0,0.0,0.0,1.0,0.008546191063042146,0.1,1.4592968144912934,1.3645971991493548,2.5002204090908475,0.12436224489795919,8,train,-1,organic,,,0
UPI_00063,3,11,3.6666666666666665,0.2727272727272727,276405.32,579771.08,0.4767490586877661,0.29321245896330206,0.016666666666666666,0.0,0.07692307692307693,0.8499564892640565,0.026795840376708777,0.05263157894736842,2.9339493420445706,2.3012910157544275,2.92333463216776,0.11764705882352941,18,train,-1,organic,,,0
UPI_00064,18,1,0.05555555555555555,0.05555555555555555,944636.05,144342.6,0.15280234687152525,1.3054809029753194,0.008771929824561403,0.0,0.0,0.06989149253135798,0.037177842312945825,0.038461538461538464,0.930415477756578,1.1430933853346248,2.737083395215244,0.12436224489795919,8,train,-1,organic,,,0
UPI_00065,1,2,2.0,0.5,93882.91,98880.22,0.9494609670127389,0.8807605829077981,0.0,0.6666666666666666,0.0,1.0,0.01772037979039908,0.041666666666666664,0.4481712358999738,0.39175334846479515,8.000705309090712,0.1407942238267148,2,train,-1,organic,,,0
UPI_00066,2,6,3.0,0.3333333333333333,66946.02,158873.33,0.4213798724557048,0.34640330471476677,0.0,0.0,0.14285714285714285,0.8141445705744326,0.020227914657079536,0.08,1.9124968995655904,1.4440870118182374,3.571743441558354,0.12013536379018612,23,train,-1,organic,,,0
UPI_00067,2,9,4.5,0.2222222222222222,139972.41,116316.38,0.8309950830976292,0.31575032281034954,0.009259259259259259,0.2,0.1,0.8678012232436085,0.03319442812297869,0.0425531914893617,2.383159874213645,1.9226351619703348,4.700414369090794,0.1234676007005254,25,train,-1,organic,,,0
UPI_00068,1,7,7.0,0.14285714285714285,251022.13,148494.42,0.5915590836653387,0.2431947146323492,0.0,0.0,0.0,1.0,0.020361247173521897,0.041666666666666664,2.07754066466217,1.6755888920955264,3.000264490909017,0.12260967379077616,20,train,-1,organic,,,0
UPI_00069,5,1,0.2,0.2,2750510.69,452244.91,0.16442215952304462,5.449130315433821,0.0,0.6666666666666666,0.0,0.2844674173629024,0.02369885222149809,0.06060606060606061,0.6957030082442015,0.6726157231548707,5.500484899999865,0.110055423594616,17,train,-1,organic,,,0
UPI_00070,1,4,4.0,0.25,258022.75,75510.13,0.2926491085271318,0.24348693321257983,0.0,0.0,0.0,1.0,0.009916071472839605,0.08333333333333333,1.6591416649349644,1.4962317004663934,2.4002115927272136,0.1281767955801105,9,train,-1,organic,,,0
UPI_00071,3,5,1.6666666666666667,0.6,150216.42,88562.97,0.5895691422778132,0.28347962689271056,0.018518518518518517,0.0,0.14285714285714285,0.805706592441352,0.024145943163838696,0.10526315789473684,1.5706504967754769,1.5316732229161258,2.714525015584349,0.12321792260692464,7,train,-1,organic,,,0
